토지고유코드,소재지,데이터기준일
5111035029103710004,강원도 춘천시 서면 당림리 371-4,2026-03-11
5111035029103720003,강원도 춘천시 서면 당림리 372-3,2026-03-11
5111040028105800008,강원도 춘천시 남산면 서천리 580-8,2026-03-11
5111040028103200008,강원도 춘천시 남산면 서천리 320-8,2026-03-11
5111040028106530007,강원도 춘천시 남산면 서천리 653-7,2026-03-11
5111035030106290000,강원도 춘천시 서면 안보리 629,2026-03-11
5111040028103190000,강원도 춘천시 남산면 서천리 319,2026-03-11
5111035029103750000,강원도 춘천시 서면 당림리 375,2026-03-11
5111040028103200005,강원도 춘천시 남산면 서천리 320-5,2026-03-11
5111033021101900000,강원도 춘천시 신동면 의암리 190,2026-03-11
4161034021103410000,경기도 광주시 퇴촌면 광동리 341,2026-03-11
4161034021103430000,경기도 광주시 퇴촌면 광동리 343,2026-03-11
4136036024108200000,경기도 남양주시 조안면 송촌리 820,2026-03-11
4183041022101130027,경기도 양평군 개군면 구미리 113-27,2026-03-11
4183031021110820001,경기도 양평군 강상면 병산리 1082-1,2026-03-11
4183031026102750000,경기도 양평군 강상면 세월리 275,2026-03-11
4183031026100020004,경기도 양평군 강상면 세월리 2-4,2026-03-11
4183031026100050003,경기도 양평군 강상면 세월리 5-3,2026-03-11
4183031026100050004,경기도 양평군 강상면 세월리 5-4,2026-03-11
4183033029101880016,경기도 양평군 양서면 복포리 188-16,2026-03-11
4183025031104990002,경기도 양평군 양평읍 회현리 499-2,2026-03-11
4183035028106590000,경기도 양평군 서종면 수입리 659,2026-03-11
4183035028106600002,경기도 양평군 서종면 수입리 660-2,2026-03-11
4183031023101910001,경기도 양평군 강상면 교평리 191-1,2026-03-11
4183031023102420003,경기도 양평군 강상면 교평리 242-3,2026-03-11
4183031023102420004,경기도 양평군 강상면 교평리 242-4,2026-03-11
4183031021110960002,경기도 양평군 강상면 병산리 1096-2,2026-03-11
4167034523100720015,경기도 여주시 세종대왕면 왕대리 72-15,2026-03-11
4167034523100720010,경기도 여주시 세종대왕면 왕대리 72-10,2026-03-11
4167034523100720003,경기도 여주시 세종대왕면 왕대리 72-3,2026-03-11
4167034523100720002,경기도 여주시 세종대왕면 왕대리 72-2,2026-03-11
4167034523100720001,경기도 여주시 세종대왕면 왕대리 72-1,2026-03-11
4167034523100720005,경기도 여주시 세종대왕면 왕대리 72-5,2026-03-11
4167032022102090001,경기도 여주시 흥천면 계신리 209-1,2026-03-11
4167032022102070001,경기도 여주시 흥천면 계신리 207-1,2026-03-11
4167034523100720014,경기도 여주시 세종대왕면 왕대리 72-14,2026-03-11
4167032022102070002,경기도 여주시 흥천면 계신리 207-2,2026-03-11
4167034523100720011,경기도 여주시 세종대왕면 왕대리 72-11,2026-03-11
4167034523100720019,경기도 여주시 세종대왕면 왕대리 72-19,2026-03-11
4167034523100730010,경기도 여주시 세종대왕면 왕대리 73-10,2026-03-11
4146110900100300002,경기도 용인시 처인구 호동 30-2,2026-03-11
4146110900100300001,경기도 용인시 처인구 호동 30-1,2026-03-11
4146110900100010006,경기도 용인시 처인구 호동 1-6,2026-03-11
4146110900100010004,경기도 용인시 처인구 호동 1-4,2026-03-11
4146125024101080005,경기도 용인시 처인구 포곡읍 영문리 108-5,2026-03-11
4146110900102430000,경기도 용인시 처인구 호동 243,2026-03-11
4136036024101040004,경기도 남양주시 조안면 송촌리 104-4,2026-03-11
4136036024101740003,경기도 남양주시 조안면 송촌리 174-3,2026-03-11
4146125321108720002,경기도 용인시 처인구 모현읍 왕산리 872-2,2026-03-11
4146110900101410010,경기도 용인시 처인구 호동 141-10,2026-03-11
4146110800102120030,경기도 용인시 처인구 운학동 212-30,2026-03-11
4146110800102120019,경기도 용인시 처인구 운학동 212-19,2026-03-11
4146110800101990000,경기도 용인시 처인구 운학동 199,2026-03-11
4161035027105890001,경기도 광주시 남종면 수청리 589-1,2026-03-11
4161035027105880000,경기도 광주시 남종면 수청리 588,2026-03-11
4161035022102320002,경기도 광주시 금사면 금사리 232-2,2026-03-11
4167010500100730024,경기도 여주시 단현동 73-24,2026-03-11
4167035039103650001,경기도 여주시 대신면 양촌리 365-1,2026-03-11
4167035039103390000,경기도 여주시 대신면 양촌리 339,2026-03-11
4167035039102790000,경기도 여주시 대신면 양촌리 279,2026-03-11
4167035039102460000,경기도 여주시 대신면 양촌리 246,2026-03-11
4167035039103740000,경기도 여주시 대신면 양촌리 374,2026-03-11
4182032527102600051,경기도 가평군 청평면 삼회리 260-51,2026-03-11
4182032527102600070,경기도 가평군 청평면 삼회리 260-70,2026-03-11
4182025034100610003,경기도 가평군 가평읍 금대리 61-3,2026-03-11
4182025034100550094,경기도 가평군 가평읍 금대리 55-94,2026-03-11
4182025034100550104,경기도 가평군 가평읍 금대리 55-104,2026-03-11
4182025033100800009,경기도 가평군 가평읍 복장리 80-9,2026-03-11
4183025022102100062,경기도 양평군 양평읍 오빈리 210-62,2026-03-11
4183025022103700001,경기도 양평군 양평읍 오빈리 370-1,2026-03-11
4183031023102540003,경기도 양평군 강상면 교평리 254-3,2026-03-11
4183031023102540002,경기도 양평군 강상면 교평리 254-2,2026-03-11
4183033022100480002,경기도 양평군 양서면 용담리 48-2,2026-03-11
4183025022102100104,경기도 양평군 양평읍 오빈리 210-104,2026-03-11
4183025022102100056,경기도 양평군 양평읍 오빈리 210-56,2026-03-11
4183025022102100103,경기도 양평군 양평읍 오빈리 210-103,2026-03-11
4183025022103920007,경기도 양평군 양평읍 오빈리 392-7,2026-03-11
4183025022102100108,경기도 양평군 양평읍 오빈리 210-108,2026-03-11
4183033021103250003,경기도 양평군 양서면 양수리 325-3,2026-03-11
4183033021103270002,경기도 양평군 양서면 양수리 327-2,2026-03-11
4183033027100770075,경기도 양평군 양서면 대심리 77-75,2026-03-11
4183025022102100102,경기도 양평군 양평읍 오빈리 210-102,2026-03-11
4183025022103920001,경기도 양평군 양평읍 오빈리 392-1,2026-03-11
4183025022102100075,경기도 양평군 양평읍 오빈리 210-75,2026-03-11
4183025022103920008,경기도 양평군 양평읍 오빈리 392-8,2026-03-11
4183025022102100080,경기도 양평군 양평읍 오빈리 210-80,2026-03-11
4183025022103710003,경기도 양평군 양평읍 오빈리 371-3,2026-03-11
4183025022102100041,경기도 양평군 양평읍 오빈리 210-41,2026-03-11
4183025031106100169,경기도 양평군 양평읍 회현리 610-169,2026-03-11
4183025031103640050,경기도 양평군 양평읍 회현리 364-50,2026-03-11
4183031026102660000,경기도 양평군 강상면 세월리 266,2026-03-11
4183025022102100053,경기도 양평군 양평읍 오빈리 210-53,2026-03-11
4183025022102100015,경기도 양평군 양평읍 오빈리 210-15,2026-03-11
4183025022102100105,경기도 양평군 양평읍 오빈리 210-105,2026-03-11
4183025022102100032,경기도 양평군 양평읍 오빈리 210-32,2026-03-11
4183025022102100017,경기도 양평군 양평읍 오빈리 210-17,2026-03-11
4183031026100060012,경기도 양평군 강상면 세월리 6-12,2026-03-11
4183025022103710001,경기도 양평군 양평읍 오빈리 371-1,2026-03-11
4183025022103650012,경기도 양평군 양평읍 오빈리 365-12,2026-03-11
4183025022102100042,경기도 양평군 양평읍 오빈리 210-42,2026-03-11
4183025022102100058,경기도 양평군 양평읍 오빈리 210-58,2026-03-11
4183025022102100030,경기도 양평군 양평읍 오빈리 210-30,2026-03-11
4183025022102100092,경기도 양평군 양평읍 오빈리 210-92,2026-03-11
4183025022102100106,경기도 양평군 양평읍 오빈리 210-106,2026-03-11
4183025031103640041,경기도 양평군 양평읍 회현리 364-41,2026-03-11
4183025022103650008,경기도 양평군 양평읍 오빈리 365-8,2026-03-11
4183033027100530013,경기도 양평군 양서면 대심리 53-13,2026-03-11
4183033021103250004,경기도 양평군 양서면 양수리 325-4,2026-03-11
4183033021103250002,경기도 양평군 양서면 양수리 325-2,2026-03-11
4183031023102150000,경기도 양평군 강상면 교평리 215,2026-03-11
5111040028105140001,강원도 춘천시 남산면 서천리 514-1,2026-03-11
5111035030100270000,강원도 춘천시 서면 안보리 27,2026-03-11
5111035030100270001,강원도 춘천시 서면 안보리 27-1,2026-03-11
5111040028106210007,강원도 춘천시 남산면 서천리 621-7,2026-03-11
5111040028102970007,강원도 춘천시 남산면 서천리 297-7,2026-03-11
5111040028102970012,강원도 춘천시 남산면 서천리 297-12,2026-03-11
5111040028102980033,강원도 춘천시 남산면 서천리 298-33,2026-03-11
5111040028102980034,강원도 춘천시 남산면 서천리 298-34,2026-03-11
5111040028102980035,강원도 춘천시 남산면 서천리 298-35,2026-03-11
5111040028102980040,강원도 춘천시 남산면 서천리 298-40,2026-03-11
5111040027105360000,강원도 춘천시 남산면 강촌리 536,2026-03-11
5111040028103260014,강원도 춘천시 남산면 서천리 326-14,2026-03-11
5111040027105710001,강원도 춘천시 남산면 강촌리 571-1,2026-03-11
5111040027105710013,강원도 춘천시 남산면 강촌리 571-13,2026-03-11
5113035026107830003,강원도 원주시 부론면 단강리 783-3,2026-03-11
5113035023117420000,강원도 원주시 부론면 정산리 1742,2026-03-11
4161035022102450002,광주시 남종면 금사리 245-2,2026-03-11
4161035022102470002,광주시 남종면 금사리 247-2,2026-03-11
4136025625106300021,남양주시 화도읍 금남리 630-21,2026-03-11
4136025625200500010,남양주시 화도읍 금남리 산50-10,2026-03-11
4136025625200500044,남양주시 화도읍 금남리 산50-44,2026-03-11
4136025625200500021,남양주시 화도읍 금남리 산50-21,2026-03-11
4136025625200500029,남양주시 화도읍 금남리 산50-29,2026-03-11
4136025625200560268,남양주시 화도읍 금남리 산56-268,2026-03-11
4161035022102070003,광주시 남종면 금사리 207-3,2026-03-11
4183033027101970000,양평군 양서면 대심리 197,2026-03-11
4183033027101970002,양평군 양서면 대심리 197-2,2026-03-11
4183033027101980011,양평군 양서면 대심리 198-11,2026-03-11
4183033027100970043,양평군 양서면 대심리 97-43,2026-03-11
4136025625200500011,남양주시 화도읍 금남리 산50-11,2026-03-11
4136025625200500016,남양주시 화도읍 금남리 산50-16,2026-03-11
4136025625200500023,남양주시 화도읍 금남리 산50-23,2026-03-11
4136025625200500036,남양주시 화도읍 금남리 산50-36,2026-03-11
4183033027101140001,양평군 양서면 대심리 114-1,2026-03-11
4183033027101140004,양평군 양서면 대심리 114-4,2026-03-11
4183033027101140005,양평군 양서면 대심리 114-5,2026-03-11
5111040028103070002,춘천시 남산면 서천리 307-2,2026-03-11
5111040028103070017,춘천시 남산면 서천리 307-17,2026-03-11
4183033027101140006,양평군 양서면 대심리 114-6,2026-03-11
4183033027101140007,양평군 양서면 대심리 114-7,2026-03-11
5111035030101190010,춘천시 서면 안보리 119-10,2026-03-11
5111035030101220000,춘천시 서면 안보리 122,2026-03-11
4146125322105770001,용인시 처인구 모현읍 갈담리 577-1,2026-03-11
4146125324103700014,용인시 처인구 모현읍 일산리 370-14,2026-03-11
4136025625106300022,남양주시 화도읍 금남리 630-22,2026-03-11
4136025625106300027,남양주시 화도읍 금남리 630-27,2026-03-11
4161034021103480000,광주시 퇴촌면 광동리 348,2026-03-11
4161034029101670003,광주시 퇴촌면 원당리 167-3,2026-03-11
4136025625200500001,남양주시 화도읍 금남리 산50-1,2026-03-11
5111040028103070007,춘천시 남산면 서천리 307-7,2026-03-11
5111040028103070020,춘천시 남산면 서천리 307-20,2026-03-11
5111040028103070021,춘천시 남산면 서천리 307-21,2026-03-11
5111040028103050001,춘천시 남산면 서천리 305-1,2026-03-11
4136025625200500051,남양주시 화도읍 금남리 산50-51,2026-03-11
4136025625200500071,남양주시 화도읍 금남리 산50-71,2026-03-11
4136025625106300028,남양주시 화도읍 금남리 630-28,2026-03-11
4146125324100200001,용인시 처인구 모현읍 일산리 20-1,2026-03-11
4146125324100200003,용인시 처인구 모현읍 일산리 20-3,2026-03-11
4146125324100200004,용인시 처인구 모현읍 일산리 20-4,2026-03-11
4146125324100200005,용인시 처인구 모현읍 일산리 20-5,2026-03-11
4136025625200500052,남양주시 화도읍 금남리 산50-52,2026-03-11
4136025625200500056,남양주시 화도읍 금남리 산50-56,2026-03-11
4136025625200500018,남양주시 화도읍 금남리 산50-18,2026-03-11
4146125324100200002,용인시 처인구 모현읍 일산리 20-2,2026-03-11
4146125324100200011,용인시 처인구 모현읍 일산리 20-11,2026-03-11
4136036024103620000,남양주시 조안면 송촌리 362,2026-03-11
4136036024103580004,남양주시 조안면 송촌리 358-4,2026-03-11
4136036024103580005,남양주시 조안면 송촌리 358-5,2026-03-11
4183032026110270008,양평군 강하면 전수리 1027-8,2026-03-11
4183032026110270010,양평군 강하면 전수리 1027-10,2026-03-11
4182025034100550051,가평군 가평읍 금대리 55-51,2026-03-11
4182025034100550095,가평군 가평읍 금대리 55-95,2026-03-11
4183033027101110001,양평군 양서면 대심리 111-1,2026-03-11
4183035021105850003,양평군 서종면 문호리 585-3,2026-03-11
4183035021105850004,양평군 서종면 문호리 585-4,2026-03-11
4183035021105850005,양평군 서종면 문호리 585-5,2026-03-11
4161025330106300014,광주시 초월읍 무갑리 630-14,2026-03-11
4161025330106300010,광주시 초월읍 무갑리 630-10,2026-03-11
4161025330106300029,광주시 초월읍 무갑리 630-29,2026-03-11
5111040028105410046,춘천시 남산면 서천리 541-46,2026-03-11
5111040028105410029,춘천시 남산면 서천리 541-29,2026-03-11
5111040028105410047,춘천시 남산면 서천리 541-47,2026-03-11
4136025625200500057,남양주시 화도읍 금남리 산50-57,2026-03-11
4146110900201460003,용인시 처인구 호동 산146-3,2026-03-11
4161025330106300040,광주시 초월읍 무갑리 630-40,2026-03-11
4183031021102560000,경기도 양평군 강상면 병산리 256,2026-03-11
5111040028106900014,강원특별자치도 춘천시 남산면 서천리 690-14,2026-03-11
5111040028106900016,강원특별자치도 춘천시 남산면 서천리 690-16,2026-03-11
